participant_id,TRIAL_INDEX,trial_index,article_batch,article_id,paragraph_id,difficulty_level,repeated_reading_trial,article_title,question,selected_answer,is_correct,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_INTEREST_AREA_ID,NEXT_SAC_DIRECTION,EYE_TRACKED,unique_paragraph_id,unique_trial_id
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,160,45498,38,1099.7,446.5,39,DOWN,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,161,45565,188,944.8,554.8,54,DOWN,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,162,45765,181,952.4,603.8,54,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,163,45982,256,704.9,619.3,69,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,164,46263,156,978.6,633.4,72,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,165,46481,93,1859.8,563.0,62,DOWN,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,166,46614,186,1595.6,770.8,92,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,167,46823,147,1772.7,745.9,94,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,168,46996,126,1993.4,751.3,96,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,169,47202,138,642.2,865.4,99,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,170,47356,149,530.8,878.7,99,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,171,47536,135,932.8,880.3,102,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,172,47837,117,1302.6,879.1,105,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,173,47993,159,1599.8,862.4,107,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,174,48165,337,1518.1,873.9,106,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,175,48527,139,1716.8,902.7,108,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,176,48685,140,1830.6,878.4,109,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,177,48898,134,652.1,986.4,116,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,178,49050,95,550.4,998.2,115,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,179,49184,140,883.2,991.9,117,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,180,49366,161,1193.4,999.7,119,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,181,49562,144,1512.3,975.5,122,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,182,49733,82,1761.6,958.4,124,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,183,49841,84,1942.1,965.1,126,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,184,50004,219,673.3,1101.3,129,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,185,50240,131,565.3,1115.2,128,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,186,50420,185,1133.2,1111.1,133,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,187,50654,203,1583.9,1111.9,137,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,188,50891,129,1897.9,1099.8,139,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,189,51088,93,784.4,1265.2,148,LEFT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,190,51375,186,573.9,1254.4,145,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,191,51583,289,761.4,1250.5,147,RIGHT,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,192,51891,72,878.7,1179.3,148,UP,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,3,2,3,0,2,Adv,False,Food Shortages Could Force World into Vegetarianism,Which factor led to the increase in the price of corn and wheat?,C,False,193,52023,84,830.3,306.2,21,.,Right,3_0_2_Adv,l59_547_3_0_2_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,1,14912,160,385.7,185.4,1,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,2,15095,151,573.7,178.8,2,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,3,15270,222,804.2,182.8,4,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,4,15515,148,648.6,171.3,3,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,5,15707,106,1046.2,188.2,7,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,6,15959,27,761.6,165.7,4,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,7,16007,191,589.0,162.5,2,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,8,16218,260,733.5,168.3,3,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,9,16501,255,568.9,176.3,2,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,10,16776,140,716.3,174.7,3,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,11,16954,208,930.3,187.2,6,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,12,17192,233,1201.2,190.2,9,.,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,13,17432,31,1178.1,200.2,8,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,14,17504,219,1544.2,186.4,12,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,15,17751,200,1812.0,169.7,14,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,16,17974,350,1996.7,178.0,17,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,17,18346,31,1881.3,170.7,15,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,18,18458,171,575.6,280.6,20,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,19,18641,106,521.3,283.0,19,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,20,18770,203,717.3,270.0,22,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,21,19013,94,956.6,277.5,24,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,22,19271,135,1412.2,333.0,29,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,23,19422,132,1319.0,324.1,28,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,24,19583,247,1628.7,293.4,31,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,25,19841,180,1560.1,295.3,31,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,26,20050,188,1854.2,286.6,33,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,27,20261,128,2040.6,286.0,35,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,28,20479,150,534.4,360.3,20,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,29,20641,129,480.7,375.6,19,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,30,20813,114,876.3,365.9,24,.,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,31,21083,68,844.0,376.2,23,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,32,21189,175,1125.7,416.0,43,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,33,21390,216,1427.2,432.3,45,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,34,21632,199,1717.1,435.8,47,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,35,21852,189,1886.7,428.4,49,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,36,22061,52,2012.1,423.8,50,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,37,22199,137,580.7,478.4,37,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,38,22351,134,497.4,483.9,36,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,39,22524,177,872.7,462.5,41,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,40,22824,171,1207.5,516.4,60,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,41,23019,186,1413.4,521.5,62,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,42,23239,186,1713.4,533.8,65,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,43,23456,338,2023.2,528.9,67,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,44,23852,226,1154.5,511.7,59,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,45,24095,80,1013.4,508.3,58,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,46,24232,284,1752.9,415.7,47,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,47,24536,118,1890.5,420.9,49,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,48,24736,232,594.7,496.4,53,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,49,24985,84,488.7,504.1,52,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,50,25107,256,835.1,505.2,56,.,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,51,25373,40,784.7,507.7,55,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,52,25452,249,1118.0,516.2,59,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,53,25733,116,1476.1,525.8,62,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,54,25992,170,2003.8,551.0,67,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,55,26248,149,608.3,588.7,53,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,56,26414,138,531.2,622.0,70,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,57,26579,181,859.8,623.5,72,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,58,26784,170,1054.7,633.6,74,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,59,26980,184,1274.5,641.4,76,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,60,27211,189,1648.8,648.6,78,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,61,27426,237,1885.4,649.7,81,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,62,27687,253,2069.6,658.6,83,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,63,27964,34,1847.3,657.3,81,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,64,28022,165,1518.1,652.4,78,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,65,28371,193,1731.4,664.6,80,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,66,28579,118,1826.2,656.2,81,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,67,28720,115,2021.9,659.4,82,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,68,28921,130,604.3,748.3,85,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,69,29070,74,496.1,766.9,85,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,70,29176,182,848.1,756.0,88,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,71,29400,194,1232.4,744.5,90,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,72,29617,61,1396.3,746.5,92,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,73,29705,212,1620.1,745.4,93,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,74,29941,114,1817.7,752.0,95,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,75,30082,99,2041.4,751.7,97,LEFT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,76,30267,294,532.5,867.8,99,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,77,30622,64,1012.4,865.4,103,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,78,30865,128,1248.3,875.1,104,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,79,31019,159,1539.4,861.4,108,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
l59_547,4,3,3,4,1,Adv,False,Japan Calls Time on Long Hours Work Culture,Why would someone be considered disloyal to their company in Japan?,A,True,80,31200,123,1732.6,864.3,109,RIGHT,Right,3_4_1_Adv,l59_547_3_4_1_Adv_r0
